mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__max_depth,param_rf__min_samples_leaf,param_rf__min_samples_split,param_rf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.23076539039611815,0.030545406477961723,0.001314830780029297,6.559612234272911e-05,2,1,2,10,"{'rf__max_depth': 2, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 10}",0.3141872055652647,0.2558925478741476,0.23045417505299337,0.3030250399221407,0.27821789929613905,0.2763553735421371,0.03056676259694329,106
1.0681079387664796,0.008522148012828383,0.0027191638946533203,4.2721788704949705e-05,2,1,2,50,"{'rf__max_depth': 2, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 50}",0.34630425014540345,0.3453624823173991,0.2576284192818279,0.3880088910891406,0.3141533797847388,0.33029148452370194,0.043255524809910476,85
2.156113386154175,0.009757460825537924,0.004698610305786133,0.00017690533897186806,2,1,2,100,"{'rf__max_depth': 2, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",0.333269807004264,0.3185652468834981,0.24953420684950578,0.40907858038700495,0.3440524121792331,0.33090005066070116,0.05111365921578796,82
4.280360174179077,0.05003096478997777,0.012094593048095703,0.006642243766611679,2,1,2,200,"{'rf__max_depth': 2, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 200}",0.33149972875122813,0.3078369359472122,0.2647937768549281,0.41190745512015325,0.31656070266851977,0.32651971986840833,0.04811275568793007,90
0.21445822715759277,0.002832483626290514,0.0013706684112548828,0.0001288103896459887,2,1,5,10,"{'rf__max_depth': 2, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 10}",0.3141872055652647,0.2558925478741476,0.23045417505299337,0.3030250399221407,0.27821789929613905,0.2763553735421371,0.03056676259694329,106
1.0654106616973877,0.007870859452814597,0.0028850555419921873,8.199649956209012e-05,2,1,5,50,"{'rf__max_depth': 2, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 50}",0.34630425014540345,0.3460599617622748,0.2576284192818279,0.38868517225462884,0.3141533797847388,0.3305662366457748,0.043485304035647744,83
2.1355406284332275,0.00864392038308765,0.004824638366699219,8.456515766301365e-05,2,1,5,100,"{'rf__max_depth': 2, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 100}",0.333269807004264,0.31933325588315276,0.24953420684950578,0.40935742523970486,0.3442441169103849,0.3311477623774025,0.05117250032995204,80
4.247657394409179,0.015538934946224268,0.008688402175903321,4.2541090605464434e-05,2,1,5,200,"{'rf__max_depth': 2, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 200}",0.33149972875122813,0.3085552188887477,0.2647937768549281,0.4120412516314349,0.31666475595621446,0.32671094641651066,0.04810090580366675,88
0.2134080410003662,0.0012485150924590527,0.001293516159057617,1.4605234929771674e-05,2,1,10,10,"{'rf__max_depth': 2, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 10}",0.3141872055652647,0.2558925478741476,0.23045417505299337,0.3030250399221407,0.27821789929613905,0.2763553735421371,0.03056676259694329,106
1.0602694988250732,0.005566574953668578,0.0028417110443115234,2.7035447417784928e-05,2,1,10,50,"{'rf__max_depth': 2, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 50}",0.34630425014540345,0.3460599617622748,0.2576284192818279,0.38868517225462884,0.3141533797847388,0.3305662366457748,0.043485304035647744,83
2.13453049659729,0.005784732173137115,0.004793024063110352,3.3039894948735596e-05,2,1,10,100,"{'rf__max_depth': 2, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 100}",0.333269807004264,0.31933325588315276,0.24953420684950578,0.40935742523970486,0.3442441169103849,0.3311477623774025,0.05117250032995204,80
4.249155521392822,0.014855171305270535,0.008642578125,6.663508826870866e-05,2,1,10,200,"{'rf__max_depth': 2, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 200}",0.33149972875122813,0.3085552188887477,0.2647937768549281,0.4120412516314349,0.31666475595621446,0.32671094641651066,0.04810090580366675,88
0.2111905574798584,0.00322559489445578,0.0012855052947998047,2.8346755881694503e-06,2,2,2,10,"{'rf__max_depth': 2, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 10}",0.2707788187170883,0.25243664325200077,0.15072926603358727,0.38143079455007833,0.3478533398413828,0.2806457724788275,0.08055543206997674,103
1.051334524154663,0.007606919413368448,0.0028548240661621094,2.897075159818265e-05,2,2,2,50,"{'rf__max_depth': 2, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 50}",0.3053378659526478,0.3691284334390552,0.2311134669242878,0.38620962991263563,0.36453505476848824,0.33126489019942296,0.05702980685500001,79
2.10508713722229,0.016150739071551894,0.004741477966308594,1.2084223984876372e-05,2,2,2,100,"{'rf__max_depth': 2, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",0.2896958440756672,0.36249705594660553,0.26155132710249285,0.4080018024273909,0.39277580163401205,0.34290436623723364,0.05754680454063621,73
