MD_ID,box,Dmd_m2_s,window_ps,can_SMILES,T_K,Dmd×10-9/m2·s-1,Dpred×10-9/m2·s-1
174,35,2.8867129011493093e-11,1524.5,OC(O)C(Cl)(Cl)Cl,300,0.028867129011493093,1.4431525287050002
176,35,1.8331611314514286e-09,1949.5,N#CCCl,300,1.8331611314514287,0.6776837970249997
181,35,5.140384854899946e-12,1949.5,O=C(O)/C=C/c1ccccc1,300,0.005140384854899946,1.247597681420001
182,35,9.86748872076576e-11,1699.5,OC/C=C/c1ccccc1,300,0.0986748872076576,1.9331089955450003
184,35,3.4221961010768364e-12,1724.5,Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,300,0.0034221961010768363,1.308990842557501
185,35,7.065901898127236e-13,924.5,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@@H](C2)N(C)CC[C@@]341,300,0.0007065901898127236,1.0526651001649996
186,35,1.840071507615588e-12,824.5,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,300,0.001840071507615588,1.1628851277724999
188,35,1.2894433627330978e-12,1449.5,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,300,0.0012894433627330978,1.1134660361175
191,35,6.930401222854528e-13,1674.5,CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,300,0.0006930401222854528,1.12401867838
196,35,2.514435850167241e-11,1874.5,CCN(CC)C(=O)c1cccc(C)c1,300,0.02514435850167241,1.1043207156525
199,35,4.809366868146908e-12,1524.5,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1,300,0.004809366868146908,1.0313042368075
203,35,2.0070703267979364e-10,1949.5,O=C(O)C(Cl)Cl,300,0.20070703267979365,1.4360223999600004
205,35,5.2485585956297375e-11,1324.5,COP(=O)(OC)OC=C(Cl)Cl,300,0.052485585956297376,1.1551588525550003
206,35,1.3892285878531984e-12,699.5,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,300,0.0013892285878531984,1.1257367022975
208,35,2.9607001858274075e-09,1949.5,CCOCC,300,2.9607001858274073,1.4223267070300005
212,35,8.611546761086208e-12,1949.5,CCN(CC)C(=O)N1CCN(C)CC1,300,0.008611546761086209,1.0676585530825002
213,35,1.0411811045394484e-10,1299.5,CCCCOCCOCCOC(C)=O,300,0.10411811045394484,1.682253195880001
214,35,6.539835220672763e-13,1099.5,C[C@H]1O[C@@H](O[C@H]2[C@@H](O)C[C@H](O[C@H]3[C@@H](O)C[C@H](O[C@H]4CC[C@@]5(C)[C@H](CC[C@@H]6[C@@H]5CC[C@]5(C)[C@@H](C7=CC(=O)OC7)CC[C@]65O)C4)O[C@@H]3C)O[C@@H]2C)C[C@H](O)[C@@H]1O,300,0.0006539835220672763,1.991456730165
215,35,2.4774630298955367e-12,1524.5,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341,300,0.0024774630298955366,1.0401040271474997
220,35,3.351389906906202e-11,1924.5,COC(=O)/C=C/C(=O)OC,300,0.03351389906906202,1.1170396506875004
224,35,2.4311212179607307e-10,1949.5,COCC(C)OCC(C)O,300,0.24311212179607306,1.3340772736975
231,35,2.508499399375637e-12,1749.5,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O,300,0.002508499399375637,1.033063904765
245,35,1.016163949310769e-12,224.5,CCC[C@@](C)(O)[C@H]1C[C@@]23C=C[C@]1(OC)[C@@H]1Oc4c(O)ccc5c4[C@@]12CCN(C)[C@@H]3C5,300,0.001016163949310769,1.0373623917625001
250,35,1.0379954342733369e-12,299.5,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,300,0.0010379954342733368,1.04648592691
255,35,3.1609241639134616e-12,1924.5,BrC1CCC(Br)C(Br)CCC(Br)C(Br)CCC1Br,300,0.0031609241639134616,1.1966296149474993
256,35,1.8341201223490949e-10,1949.5,CC(C)=CCC/C(C)=C/CO,300,0.1834120122349095,1.5985767772350012
258,35,2.6690605386586864e-12,849.5,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,300,0.0026690605386586862,1.1152585466225
262,35,3.3935485924663007e-10,1949.5,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,300,0.33935485924663006,1.8734935365850012
267,35,7.97797491579169e-13,224.5,COc1ccc2c3c1O[C@H]1C(=O)CC[C@H]4[C@@H](C2)N(C)CC[C@]314,300,0.0007977974915791689,1.099307723405
268,35,7.540459373782774e-13,1674.5,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,300,0.0007540459373782774,1.1647399568625
270,35,1.0943302998330852e-12,1124.5,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,300,0.0010943302998330851,1.0525320798824997
275,35,6.8866960383201e-13,899.5,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCCCCO,300,0.00068866960383201,1.0698820455275
283,35,1.5114123563373633e-12,999.5,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,300,0.0015114123563373634,1.1002374128150008
291,35,1.1159342713645092e-10,1949.5,c1ccc2cnccc2c1,300,0.11159342713645092,1.6052877927525007
296,35,2.4056687801694405e-12,1724.5,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)O,300,0.0024056687801694405,1.0281214653800002
299,35,1.7138722941139917e-12,1824.5,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCN=C(N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,300,0.0017138722941139918,1.3119273565275
300,35,3.233180846341033e-12,1799.5,c1ccc([C@H]2CN3CCSC3=N2)cc1,300,0.003233180846341033,1.1570543980100003
302,35,6.17796918377866e-13,1024.5,C[C@@H]1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1,300,0.0006177969183778659,1.1586519443524994
303,35,3.1539884397819985e-12,674.5,CCN(CC)CC(=O)Nc1c(C)cccc1C,300,0.0031539884397819985,1.1334009082275
305,35,2.4192281925308416e-11,1549.5,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,300,0.024192281925308416,1.5471041477624996
307,35,4.238740827263406e-12,1449.5,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC,300,0.004238740827263406,1.0272256233024994
315,35,4.3795606835790444e-10,1949.5,C=C(C)C(=O)O,300,0.43795606835790446,1.4830698203175
316,35,2.1066645988972967e-10,1949.5,COS(C)(=O)=O,300,0.21066645988972968,1.3737544341899999
323,35,3.0138367266490307e-12,1324.5,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,300,0.0030138367266490306,1.3594852561350002
324,35,1.1601698152968269e-12,1474.5,N=c1nc(N2CCCCC2)cc(N)n1O,300,0.001160169815296827,1.0235025382025
326,35,1.0451681415174395e-12,224.5,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,300,0.0010451681415174394,1.0814910336974994
332,35,3.957428402119591e-11,1299.5,CCCCCCNCc1ccc(C)cc1,300,0.039574284021195914,1.0485435954575002
334,35,9.048303340866844e-13,699.5,CN1C(=O)CCC(N2C(=O)c3ccccc3C2=O)C1=O,300,0.0009048303340866844,1.0977544881075
339,35,1.6404127405158125e-12,1524.5,CCCCCN1C(=O)CCC(N2C(=O)c3ccccc3C2=O)C1=O,300,0.0016404127405158125,1.037069832705
342,35,1.9873106964523225e-12,499.5,CCCN1C(=O)CCC(N2C(=O)c3ccccc3C2=O)C1=O,300,0.0019873106964523224,1.0680506823525002
346,35,1.7530455452554236e-10,1949.5,c1ccc2ccccc2c1,300,0.17530455452554236,1.6324400365175011
351,35,6.883243382035398e-11,1449.5,CN1CCC[C@H]1c1cccnc1,300,0.06883243382035398,1.1618276244800003
352,35,1.418599684117554e-11,1949.5,O=C(O)c1cccnc1,300,0.01418599684117554,1.029948056055001
359,35,5.491304702707805e-11,1949.5,CC(C)(C)c1ccccc1O,300,0.05491304702707805,1.2361973055824997
366,35,1.6096283586048694e-12,849.5,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,300,0.0016096283586048694,1.0982306349425
374,35,8.144547040569806e-13,1174.5,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,300,0.0008144547040569806,1.2090663203275005
377,35,3.4797318538424425e-11,1749.5,c1ccc(OCC2CO2)cc1,300,0.034797318538424424,1.4784404931350001
379,35,3.2815601220004364e-12,1349.5,Oc1cc(O)cc(O)c1,300,0.0032815601220004364,1.0248448921625006
384,35,3.5345645594803893e-12,1799.5,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO,300,0.003534564559480389,1.1739086153049998
385,35,3.66260552846311e-12,799.5,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,300,0.00366260552846311,1.0058398234824992
387,35,1.2738409347158194e-12,1849.5,CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,300,0.0012738409347158193,1.0635132694049996
389,35,2.6611734438663552e-12,1124.5,CNC(=O)Oc1ccccc1OC(C)C,300,0.0026611734438663553,1.0366429687850003
393,35,3.6227473983620895e-09,1949.5,CC1CO1,300,3.6227473983620895,1.251323428057499
396,35,2.189026328318003e-11,1124.5,Oc1cccc(O)c1O,300,0.02189026328318003,1.0500229838875008
407,35,2.206850362345368e-12,1299.5,CC(=O)OC[C@]12C[C@H](OC(=O)CC(C)C)C(C)=C[C@H]1O[C@@H]1[C@H](O)[C@@H](OC(C)=O)[C@@]2(C)[C@]12CO2,300,0.002206850362345368,1.1301957672624998
414,35,1.7589506830817257e-12,1049.5,CN(C/C=C/C#CC(C)(C)C)Cc1cccc2ccccc12,300,0.0017589506830817257,1.2218779871125
416,35,1.1098343697437614e-12,1049.5,CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,300,0.0011098343697437613,1.0065745566800006
420,35,3.4620925269788614e-13,524.5,Cn1c(=O)c2[nH]cnc2n(C)c1=O,300,0.00034620925269788615,1.1086546849350007
422,35,1.573174620231841e-11,1499.5,CC1=CC(=O)C(C(C)C)=CC1=O,300,0.01573174620231841,1.2515210129674996
428,35,9.574887862447754e-11,1324.5,O=C/C=C/c1ccccc1,300,0.09574887862447753,1.651392527199999
429,35,2.956949512150526e-13,624.5,C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F,300,0.00029569495121505257,1.0663319458599998
430,35,2.729015605440418e-12,924.5,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,300,0.0027290156054404183,1.0651560882675
434,35,9.394445228141768e-12,1599.5,Oc1cc(Cl)ccc1Oc1ccc(Cl)cc1Cl,300,0.009394445228141769,1.444267884097501
438,35,3.9849921107985416e-12,1674.5,COc1cc(C=O)ccc1O,300,0.003984992110798542,1.1176606759675007
441,35,7.0883712651248134e-09,1949.5,[3H]O[3H],300,7.088371265124813,2.164839289417499
458,35,2.5233382154156068e-11,1549.5,CCCCCCCCCCCCCCCCCC,300,0.02523338215415607,1.5194767828775002
461,35,5.954621648350602e-12,449.5,CCCCCCCCCCCCCCCCCCCCC,300,0.005954621648350602,1.8654211408525003
462,35,1.1863094728680755e-11,549.5,CCCCCCCCCCCCCCCCCCCCCCC,300,0.011863094728680756,2.9575659011575004
466,35,1.3961285749926856e-11,874.5,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,300,0.013961285749926855,2.4070221855650025
485,35,3.4394469772271172e-09,1949.5,C=CCCCC,300,3.4394469772271172,1.4264577204050004
486,35,3.0145230089318517e-11,1574.5,C(#Cc1ccccc1)c1ccccc1,300,0.030145230089318516,1.2849702878225004
499,35,2.983328992240001e-11,1924.5,C1CCC2C(C1)CC1CCCCC12,300,0.02983328992240001,1.2032915754075006
500,35,1.0605960190174148e-11,1374.5,C1CCC2CC3CCCCC3CC2C1,300,0.010605960190174148,1.1148115958225
505,35,2.0428100085040167e-12,824.5,c1ccc(-c2ccccc2-c2ccccc2)cc1,300,0.002042810008504017,1.6358710803100016
509,35,1.7699693871072075e-10,1949.5,COCCOCCOCCOC,300,0.17699693871072075,2.0007448344175005
510,35,1.027486377322494e-10,1924.5,COCCOCCOCCOCCOC,300,0.1027486377322494,1.7493373070050011
518,35,2.2144208118802404e-12,1474.5,C1COCCOCCOCCOCCOCCO1,300,0.0022144208118802405,1.0812955668374995
519,35,1.14502167586525e-12,1599.5,COc1ccc(C2(c3ccc(OC)cc3)OC(=O)c3ccccc32)cc1,300,0.00114502167586525,1.0977091923100004
520,35,2.0269988723601277e-12,574.5,COc1ccc(C2(c3ccc(OC)c(C)c3)OC(=O)c3ccccc32)cc1C,300,0.0020269988723601276,1.1003116855075006
531,35,1.0853523920237107e-10,1774.5,CCCCCCCCCCOC(C)=O,300,0.10853523920237107,1.500264890427501
536,35,3.6892732725301687e-10,1949.5,CCOC(=O)OCC,300,0.36892732725301686,1.4659413668449985
552,35,2.659479062664743e-10,1949.5,C1CCNCC1,300,0.2659479062664743,1.4810084443674996
555,35,2.1855210267171475e-10,1949.5,CNC(C)=O,300,0.21855210267171477,2.478289435654998
556,35,4.158256979882311e-09,1949.5,C[N+](=O)[O-],300,4.158256979882311,1.8369814345349988
558,35,2.0206358594512576e-10,1949.5,CC(C)([N+](=O)[O-])[N+](=O)[O-],300,0.20206358594512575,1.409196635087499
564,35,7.141952072201316e-12,1474.5,CC(Nc1ccc([N+](=O)[O-])cn1)c1ccccc1,300,0.007141952072201316,1.0313344768125001
602,35,8.90966032082034e-11,1949.5,BrCCCCCCCCCCBr,300,0.0890966032082034,1.4351580747300003
603,35,5.132180042820077e-11,1899.5,BrCCCCCCCCCCCCBr,300,0.05132180042820077,1.4298916102200006
622,35,1.532522391942916e-10,1949.5,OCCCO,300,0.1532522391942916,1.2555660186849997
645,35,9.180156338973431e-13,1899.5,C[C@H]1O[C@@H](O[C@H]2CC[C@]3(C=O)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,300,0.0009180156338973431,1.0567018196049995
647,35,1.534483256521303e-12,924.5,NS(=O)(=O)c1cccc(C#Cc2cccc(F)c2)c1,300,0.001534483256521303,1.0150555127474998
650,35,4.03737538403287e-12,1874.5,CCC(c1ccc(Cl)cc1)N1CCC(n2c(=O)[nH]c3ccccc32)CC1,300,0.00403737538403287,1.09781679242
651,35,5.677050791711244e-13,974.5,CC(=O)Oc1ccc2c3ccc(OC(C)=O)c4c(=O)cc(OC(C)=O)c(c5c(OC(C)=O)cc(=O)c1c25)c43,300,0.0005677050791711244,1.10278194369
656,35,1.0960581602194609e-12,224.5,Cc1cc(CN2CCN(CCOC(c3ccccc3)c3ccccc3)CC2)ccc1O,300,0.0010960581602194608,1.0042258973575002
658,35,3.433435155374924e-12,1649.5,CCC(C)(C)C(=O)NC(C)(C)c1ccccc1,300,0.0034334351553749237,1.1446767998875
659,35,1.141722557184667e-12,649.5,CCc1c(CC(N)=O)c2c(OCC(N)=O)cccc2n1Cc1ccccc1,300,0.001141722557184667,1.0855885639175002
662,35,4.496518523479095e-12,1499.5,Cc1ccc(-n2cc(COc3cccc4cccnc34)nn2)cc1,300,0.004496518523479095,1.0269197434850001
665,35,3.788538763630453e-12,724.5,C=CCn1c(=O)c2c(nc3n2CCCN3Cc2ccccc2)n(C)c1=O,300,0.003788538763630453,1.1881188684775008
670,35,2.861626576339911e-12,774.5,COc1ccccc1-n1c(=O)n(C)c(=O)n1C(C)(C)C,300,0.002861626576339911,1.067595621305
674,35,9.00683849641033e-13,699.5,CCCCNC(=O)C1C(c2ccc(OC)cc2)=Nc2ccccc2N1C(=O)Cc1cc(OC)cc(OC)c1,300,0.000900683849641033,1.0127576219949996
675,35,2.0736397164064928e-12,449.5,CCCCCC[C@]1(O)CC[C@H]2[C@@H]3CCc4cc(O)ccc4[C@H]3CC[C@@]21C,300,0.0020736397164064927,1.0998751591749993
679,35,9.18962352270672e-13,799.5,O=C1[C@H]2[C@H]3[C@H](O)[C@H](O)C/C(=N/OCc4ccccc4)[C@H]3CC[C@@H]2C(=O)N1c1cccc(Oc2ccccc2)c1,300,0.0009189623522706721,1.1827375583949997
685,35,5.965728568553514e-13,1199.5,COc1cc2c(cc3c4c(cc5c(c42)OCO5)C(=O)N3CCC=O)c(OC)c1OC(C)C,300,0.0005965728568553514,1.1726128061500003
686,35,6.55646302321052e-13,1724.5,CCC1CCN(C(=O)C(CCCN=C(N)N)NS(=O)(=O)c2cc(OC)c3ccccc3c2)CC1,300,0.0006556463023210519,1.0212352212099995
687,35,1.996548622627848e-12,1474.5,Cc1cc(-c2cnc3cccnn23)cc(C)c1O,300,0.001996548622627848,1.0844074548825007
689,35,6.230912464830801e-13,549.5,CC1(C)CC(=O)C2=C(C1)N=C1NN=C(c3ccc(Cl)cc3)N1C2c1ccc(Cl)cc1,300,0.0006230912464830801,1.1815823074099994
692,35,3.2616545464668217e-12,599.5,CC(C)=CCC[C@@]1(C)CC=C(COC(=O)CCC(=O)O)c2nnc(C)cc2[C@@H]1/C=C/OC(=O)C=C(C)C,300,0.0032616545464668216,1.1025137416375006
695,35,1.5033598589882843e-11,1449.5,C=CCN1C(=O)C=C(C)OS1(=O)=O,300,0.015033598589882843,1.2882373086450003
701,35,1.798469480224743e-12,199.5,CCCCC1=C2CCC[C@]2(C)CC[C@H]1CCC(=O)O,300,0.001798469480224743,1.1359085623274998
703,35,3.0019583111615108e-12,1949.5,C[C@@H](c1ccccc1)N1CC(CO)(CO)C1,300,0.003001958311161511,1.0129460310675003
705,35,1.1083218131705318e-12,1624.5,Oc1cccc2c3c([nH]c12)C(C1=C[C@@]2(O)CC/C=C\CCCCN4CC[C@@H]1[C@]1(C[C@@H]5/C=C\CCCCN5[C@H]12)C4)=NCC3,300,0.0011083218131705318,1.014821794695
710,35,2.163521819656029e-12,1399.5,O=C(N/N=C/c1ccccc1O)c1ccccc1Nc1ccccc1C(=O)N/N=C/c1ccccc1O,300,0.002163521819656029,1.2481690029449992
719,35,1.7669853674995317e-11,1274.5,NCc1cc2ccccc2s1,300,0.017669853674995316,1.0439747549949998
725,35,2.1061849226841098e-12,374.5,Cn1ccnc1C1c2n[nH]c(=O)c3cc(F)cc(c23)NC1c1ccccc1,300,0.0021061849226841098,1.1289702507850008
728,35,1.9420581491705128e-12,1624.5,C=CCNc1nc(N)c(C(=O)c2ccc(OC)cc2)s1,300,0.0019420581491705127,1.0146471101925005
741,35,2.5185813739392232e-12,624.5,CON(C)C(=O)c1ccc(-c2csc3c(N(C)C4CCN(C(=O)OC(C)(C)C)CC4)ncnc23)cc1,300,0.002518581373939223,1.0517186039675002
752,35,1.7551089198740524e-12,1099.5,CCN(CC)CCCN1C(=O)c2ccccc2S1(=O)=O,300,0.0017551089198740524,1.0321463093025003
754,35,4.3799168826760457e-13,774.5,CO[C@]12C(COC(N)=O)C3=C(C(=O)C(C)=C(N)C3=O)N1CC1NC12,300,0.00043799168826760457,1.1462663424725
756,35,8.305849070746979e-13,449.5,C/C(COc1ccccc1)=N\Nc1nc(-c2ccc(Cl)cc2Cl)cs1,300,0.0008305849070746979,1.15474707216
757,35,5.3767069906874665e-12,1049.5,N#C/C(=C/c1cn(-c2ccccc2)nc1-c1ccccc1)c1nnc(NC(=O)c2ccccc2)o1,300,0.005376706990687466,1.0861240255974998
758,35,4.577187381820952e-12,1499.5,CCOCCN(C)C(=O)CCCn1cncn1,300,0.0045771873818209515,1.0400143184175004
759,35,4.724557393402211e-13,999.5,CC[C@@H]1NC(=O)[C@H](CCCNC(=N)NC)NC(=O)[C@](C)(NC(=O)C(C)C)CCNC(=O)[C@@H](c2ccccc2)NC1=O,300,0.00047245573934022114,1.0225656475324998
761,35,5.807996306677453e-12,1624.5,CO[C@@H]1C(=O)C=CC[C@H]1OCc1ccccc1,300,0.0058079963066774536,1.1377246091974995
762,35,1.806606554390516e-12,1249.5,CN1C2CCC1/C(=C\c1ccccc1F)C(=O)/C2=C/c1ccccc1F,300,0.0018066065543905158,1.1132575463024996
