MD_ID,box,Dmd_m2_s,window_ps,can_SMILES,T_K,Dmd×10-9/m2·s-1,Dpred×10-9/m2·s-1
939,35,1.945021979045973e-12,1524.5,CCCCCCCCCCn1cc(C(C)=O)c(=O)[nH]c1=O,300,0.0019450219790459,1.5384020953205928
940,35,1.6269153663277686e-12,1449.5,CCOC(=O)C(=O)NCCCN1CCOCC1,300,0.0016269153663277,1.5015349436494196
941,35,9.56700560383488e-13,649.5,COCCNC(=O)[C@@H]1CCCN1C(=O)C1CCN(S(=O)(=O)c2ccc(C)cc2)CC1,300,0.0009567005603834,1.3526758081733576
942,35,2.1952230732612318e-12,1349.5,C[N+](C)(C)C[C@@H](O)CC(=O)[O-],300,0.0021952230732612,1.415074618591248
946,35,5.843796979515536e-13,1649.5,NC(=O)CN1C(=O)CN(c2cccc(CCCCOCCCCCCNC[C@H](O)c3ccc(O)c(CO)c3)c2)C1=O,300,0.0005843796979515,1.3600387534766012
975,35,9.24830250955385e-12,1474.5,CCCCCCCCc1cn(CCCCC(=O)OCC)nn1,300,0.0092483025095538,1.4825426095516854
977,35,2.4482696028214208e-12,1949.5,CCc1c(CCNCCCCCCNC(C)Cc2ccc3c(c2CC)OCO3)ccc(OC)c1OC,300,0.0024482696028214,1.477675920907114
990,35,4.452562514227195e-13,1324.5,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](COC(=O)CCCCN3CCCNCCNCCCNCC3)O2)c(=O)[nH]c1=O,300,0.0004452562514227,1.4240068827821375
995,35,2.5661923625654868e-12,1099.5,CCCCCCCCS(=O)(=O)NCC1CCC(CNc2nc(N(C)C)c3ccccc3n2)CC1,300,0.0025661923625654,1.3996758699896301
1015,35,5.350603949332431e-12,974.5,CCCCCCCCCCCCCCC[C@@H]1OC(=O)C(C)=C1C(=O)O,300,0.0053506039493324,1.4741135623338848
1016,35,4.776556351273056e-12,774.5,CCC/C=C/CCCCCCCCCC[C@]1(C)OC(=O)[C@@H](CO)[C@@H]1O,300,0.004776556351273,1.4355354106229126
1019,35,1.945655021674426e-12,1549.5,CCCCC(CC)COc1ccc(-c2c[nH]nn2)cc1,300,0.0019456550216744,1.804094075799536
1028,35,2.879481797547373e-12,1199.5,O=C(c1nccs1)[C@H](CCCCO)NC(=O)[C@@H]1CCCN1C(=O)CC(c1ccccc1)c1ccccc1,300,0.0028794817975473,1.2478552642302703
1030,35,1.4608280168146864e-12,1224.5,CCCCCCCCS(=O)(=O)NCCNCCCNCCN,300,0.0014608280168146,1.6597393538311342
1075,35,7.193595783302225e-11,1949.5,C=CCCC(=O)C1=CCCC(C)(C)C1,300,0.0719359578330222,1.4142978350205602
1103,35,1.0822014231804945e-12,1474.5,CCCC(=O)N[C@H](Cc1ccc(O)cc1)C(=O)NCCCNCCCCNCCCN,300,0.0010822014231804,1.308674027173816
1112,35,9.794431743952073e-13,874.5,CCC(=O)OC[C@@H](NC(=O)[C@H](N)CC(=O)O)C(C)C,300,0.0009794431743952,1.2878263225239035
1135,35,2.777020798597572e-12,1674.5,NCCCCCCCCNCCCCCCCCN=C(N)N,300,0.0027770207985975,1.5776941225613212
1136,35,1.6648717597850706e-12,1799.5,c1c[nH]c(CNCCCCCCNCCSSCCNCCCCCCNCc2ccc[nH]2)c1,300,0.001664871759785,1.8649936794573014
1149,35,1.9448288316886184e-12,1699.5,CCCCCCCCCC(=O)N(O)CCCCC(=O)N(O)CCCCC(=O)N(O)CCCCCN,300,0.0019448288316886,1.452525815820341
1157,35,6.615722330747906e-12,1699.5,CCCCNCCCNCCCCCCCCNCCCNCCCC,300,0.0066157223307479,1.956948808589606
1190,35,3.1608891334720733e-12,1099.5,CN(CCCSCCC(N)C(=O)O)CC(=O)O,300,0.003160889133472,1.520641880859158
1199,35,5.580206777882277e-12,1774.5,NCC(O)CCCCCCCCCO,300,0.0055802067778822,1.3260275361240093
1213,35,5.974426410538359e-12,1299.5,CCCCCCCCCCCCCCCC(=O)NCC(OCC)OCC,300,0.0059744264105383,1.4532365092517838
1217,35,3.837380725299532e-12,899.5,NCCCCCCCCCCC(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)NCCC1CCCCC1,300,0.0038373807252995,1.3746221804831902
1244,35,2.152066719428149e-12,749.5,CCCCCCCCNCCS(=O)(=O)NCc1ccccc1OC,300,0.0021520667194281,1.4435343391738755
1283,35,2.605968956269266e-12,1099.5,COCCNc1cc(OCCN(C)C)nc(OCCNC(=N)N)n1,300,0.0026059689562692,1.3513926680052728
1321,35,6.7165042923529176e-12,1374.5,O=[N+]([O-])OCCN(CCO[N+](=O)[O-])CCN(CCO[N+](=O)[O-])CCO[N+](=O)[O-],300,0.0067165042923529,1.7798514274487622
1323,35,2.080459501102236e-12,1149.5,NCCCCN(CCCN)Cc1ccc(CN(CCCN)CCCCN)cc1,300,0.0020804595011022,1.4358967362618769
1324,35,1.233322715755937e-12,1174.5,NCCCNCCCCNC(=O)C(OCc1ccccc1)C(=O)NCCCCCCN=C(N)N,300,0.0012333227157559,1.3603754149117782
1334,35,1.1686863425799288e-11,1649.5,CCCCCCCCC/C=C\CC/C=C/C(O)C(N)CO,300,0.0116868634257992,1.7510782066019102
1339,35,8.554029058894985e-12,1499.5,CCCCCCCCCCCCC(=O)CCCCCOC[C@H](O)CO,300,0.0085540290588949,1.4286961191288032
1344,35,1.1042240847030799e-12,1749.5,N=C(N)NCCCNCCCCNCCCNC(=N)N,300,0.001104224084703,1.6564125246332881
1351,35,4.1385111570162976e-12,1724.5,CCNCCCCNC/C=C\CNCCCCNCCCCNCC,300,0.0041385111570162,1.7544764706994416
1363,35,3.1761259450860784e-12,1799.5,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)c1nnnn1CCCC(=O)NCCOCCO,300,0.003176125945086,1.2118424275928747
1374,35,1.634514134694779e-12,774.5,NCCCCCCCCCCNCCSSCCNCCCCCCCCCCN,300,0.0016345141346947,1.6316084891488858
1375,35,1.1852770899115077e-12,774.5,CCCCCCCCS(=O)(=O)NCCCNCCCNCCCCNCCCN,300,0.0011852770899115,1.5999303556723945
1376,35,2.3932888959835663e-12,1749.5,CCCCCCCCCCCCS(=O)(=O)NCCCNCCCCNCCCN,300,0.0023932888959835,1.4840401979969693
1379,35,2.188252957612267e-12,574.5,CCCCCCCCCCCCS(=O)(=O)NCCCNCCCNCCCCNCCCN,300,0.0021882529576122,1.423824320639638
1401,35,3.4640807189513948e-12,1549.5,CCCCCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,300,0.0034640807189513,1.4848629074310051
1433,35,7.617603314371778e-12,849.5,NCCCCCCCCCCCN,300,0.0076176033143717,1.4486286389988492
1446,35,2.2269145104924416e-12,1199.5,NCCCNCCNCCNCCN,300,0.0022269145104924,1.8569445949982863
1449,35,2.161205667369665e-11,1174.5,CCCCCCCCCCCCCCCCOCCCN,300,0.0216120566736966,1.3694033616407335
1450,35,2.649098272982346e-12,1224.5,COCCOCCOCCOCCNC(=O)c1nc(N)c(C(=O)NCCOCCOCCOCCOC)nc1N,300,0.0026490982729823,1.453863508643993
1457,35,1.1792162877048518e-12,1424.5,CC(=O)NCCCNCCNCCNCCN,300,0.0011792162877048,1.483825276121446
