MD_ID,box,Dmd_m2_s,window_ps,can_SMILES,T_K,Dmd×10-9/m2·s-1,Dpred×10-9/m2·s-1
368,35,1.042773729287863e-12,1299.5,Nc1ccc(C(=O)O)cc1,300,0.0010427737292878,1.4924011400096382
371,35,5.2125293924738635e-12,1799.5,CCCCC/C=C/C=C/C(=O)NCC(C)C,300,0.0052125293924738,1.741125019318413
392,35,5.52538854671271e-10,1949.5,CCCCOCC(C)O,300,0.552538854671271,1.22110993283425
438,35,3.9849921107985416e-12,1674.5,COc1cc(C=O)ccc1O,300,0.0039849921107985,1.3100274892124757
441,35,7.088371265124812e-09,1949.5,[3H]O[3H],300,7.088371265124813,1.7237130630734372
442,35,9.888788239722716e-13,999.5,Nc1ccn([C@H]2CC[C@@H](CO)O2)c(=O)n1,300,0.0009888788239722,1.4148134365814378
500,35,1.0605960190174148e-11,1374.5,C1CCC2CC3CCCCC3CC2C1,300,0.0106059601901741,1.422878728894625
510,35,1.0274863773224939e-10,1924.5,COCCOCCOCCOCCOC,300,0.1027486377322494,1.576107437260076
516,35,1.3186903726806582e-11,1199.5,C1COCCOCCOCCO1,300,0.0131869037268065,1.1869863347073752
519,35,1.14502167586525e-12,1599.5,COc1ccc(C2(c3ccc(OC)cc3)OC(=O)c3ccccc32)cc1,300,0.0011450216758652,1.1082158107757505
611,35,2.105427898470801e-09,1949.5,Fc1cc(F)cc(F)c1,300,2.105427898470801,1.4607571417527005
658,35,3.433435155374924e-12,1649.5,CCC(C)(C)C(=O)NC(C)(C)c1ccccc1,300,0.0034334351553749,1.5126153671881628
677,35,1.6949219812130066e-12,1649.5,CO[C@@]1(C(=O)NCc2ccc(Nc3ccncc3)cc2)CCOC1,300,0.001694921981213,1.1917571434732002
690,35,1.0401878305307392e-12,249.5,CN[C@@H](C)C(=O)N[C@H](C(=O)N[C@H](C(=O)NNc1ccccc1)[C@@H](C)O)C(C)C,300,0.0010401878305307,1.6238364992881125
692,35,3.2616545464668217e-12,599.5,CC(C)=CCC[C@@]1(C)CC=C(COC(=O)CCC(=O)O)c2nnc(C)cc2[C@@H]1/C=C/OC(=O)C=C(C)C,300,0.0032616545464668,1.5451414520125129
702,35,2.086376604727958e-12,299.5,COc1ccc2nccc(N/N=C/C3CCCCC3)c2c1,300,0.0020863766047279,1.3315591282448125
752,35,1.7551089198740524e-12,1099.5,CCN(CC)CCCN1C(=O)c2ccccc2S1(=O)=O,300,0.001755108919874,1.6851423469457878
756,35,8.305849070746979e-13,449.5,C/C(COc1ccccc1)=N\Nc1nc(-c2ccc(Cl)cc2Cl)cs1,300,0.0008305849070746,1.3171732284496256
776,35,3.1998815952448444e-12,199.5,CC(C)[C@@H](NC(=O)c1cc(C(F)(F)F)ccc1F)C(=O)N1CCC2(CC1)C(=O)N(C)C(=O)N2c1ccc2[nH]ncc2c1,300,0.0031998815952448,1.2680061368668125
822,35,1.0543983400182186e-12,149.5,CC(C)OC(=O)[C@H](C)NP(=O)(OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@@]2(CCS2)[C@@H]1O)Oc1ccccc1,300,0.0010543983400182,1.4199615088930004
824,35,1.1410213516604091e-11,149.5,Cc1ccc(NC(=O)c2c(Cl)n(C)c3ccccc23)cc1,300,0.011410213516604,1.1808908030241254
826,35,1.5181523613251538e-12,1824.5,Nc1cccc2cc3ccccc3cc12,300,0.0015181523613251,1.2234031206285756
837,35,1.3595796987181457e-12,874.5,CCCCCCCC[C@H](CC(=O)NO)C(=O)N[C@H]1CCCCN(CCOC)C1=O,300,0.0013595796987181,1.5263301047123496
847,35,1.29382958251846e-12,1499.5,O=C(O)CCCN1CC(c2nnn[nH]2)Oc2c(NC(=O)c3ccc(OCCCCc4ccccc4)cc3)cccc21,300,0.0012938295825184,1.0594789806986498
852,35,4.071012857101565e-12,1424.5,CCN(CC)c1nc(C)c2nc(SCC(=O)NCCN)n(CCn3cncn3)c2n1,300,0.0040710128571015,1.066215172822263
872,35,2.190449851636703e-12,1424.5,CCCCCCCCCCCCCCC[C@@H](O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@H](O)C[C@H]1CC=CC(=O)O1,300,0.0021904498516367,1.8938197916509623
939,35,1.945021979045973e-12,1524.5,CCCCCCCCCCn1cc(C(C)=O)c(=O)[nH]c1=O,300,0.0019450219790459,1.5393051527008499
940,35,1.6269153663277686e-12,1449.5,CCOC(=O)C(=O)NCCCN1CCOCC1,300,0.0016269153663277,1.4986313983747876
941,35,9.56700560383488e-13,649.5,COCCNC(=O)[C@@H]1CCCN1C(=O)C1CCN(S(=O)(=O)c2ccc(C)cc2)CC1,300,0.0009567005603834,1.4441529220512745
942,35,2.195223073261232e-12,1349.5,C[N+](C)(C)C[C@@H](O)CC(=O)[O-],300,0.0021952230732612,1.7772846412512875
946,35,5.843796979515535e-13,1649.5,NC(=O)CN1C(=O)CN(c2cccc(CCCCOCCCCCCNC[C@H](O)c3ccc(O)c(CO)c3)c2)C1=O,300,0.0005843796979515,1.1033530130116505
948,35,6.639220040816785e-11,1849.5,CC/C=C\C/C=C\C/C=C\C/C=C\CCSCC(=O)O,300,0.0663922004081678,1.7004194907759007
975,35,9.24830250955385e-12,1474.5,CCCCCCCCc1cn(CCCCC(=O)OCC)nn1,300,0.0092483025095538,1.1707964277909624
977,35,2.4482696028214208e-12,1949.5,CCc1c(CCNCCCCCCNC(C)Cc2ccc3c(c2CC)OCO3)ccc(OC)c1OC,300,0.0024482696028214,1.2118757449584625
990,35,4.452562514227195e-13,1324.5,Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](COC(=O)CCCCN3CCCNCCNCCCNCC3)O2)c(=O)[nH]c1=O,300,0.0004452562514227,1.3056111169998508
995,35,2.5661923625654868e-12,1099.5,CCCCCCCCS(=O)(=O)NCC1CCC(CNc2nc(N(C)C)c3ccccc3n2)CC1,300,0.0025661923625654,1.1926083427974377
1015,35,5.350603949332431e-12,974.5,CCCCCCCCCCCCCCC[C@@H]1OC(=O)C(C)=C1C(=O)O,300,0.0053506039493324,1.6814798610248496
1016,35,4.776556351273056e-12,774.5,CCC/C=C/CCCCCCCCCC[C@]1(C)OC(=O)[C@@H](CO)[C@@H]1O,300,0.004776556351273,1.5546300320756512
1019,35,1.945655021674426e-12,1549.5,CCCCC(CC)COc1ccc(-c2c[nH]nn2)cc1,300,0.0019456550216744,1.2742088007650252
1020,35,3.634008916614577e-12,674.5,CC1(C)CCC[C@]2(C)[C@H]3C[C@@H](O)[C@]4(C)C5=C(CC[C@H]4[C@]3(C)CC[C@@H]12)COC5=O,300,0.0036340089166145,1.6196859093546871
1023,35,4.111456250341479e-12,1624.5,C=C[C@@](C)(/C=C/c1ccc(O)c(C=O)c1)CCC=C(C)C,300,0.0041114562503414,1.774853978698114
1028,35,2.879481797547373e-12,1199.5,O=C(c1nccs1)[C@H](CCCCO)NC(=O)[C@@H]1CCCN1C(=O)CC(c1ccccc1)c1ccccc1,300,0.0028794817975473,1.3495299244385877
1030,35,1.4608280168146864e-12,1224.5,CCCCCCCCS(=O)(=O)NCCNCCCNCCN,300,0.0014608280168146,1.5668876271941123
1061,35,2.289907127547237e-12,999.5,O=[N+]([O-])OCC(CO)(CO)CO,300,0.0022899071275472,1.292299833592975
1075,35,7.193595783302225e-11,1949.5,C=CCCC(=O)C1=CCCC(C)(C)C1,300,0.0719359578330222,1.3042867358724999
1102,35,1.2004071175715597e-12,1224.5,CCCCCCCCS(=O)(=O)N[C@@H](CC1CCCCC1)C(=O)N[C@H](C=O)C[C@@H]1CCNC1=O,300,0.0012004071175715,1.4884790155923378
1103,35,1.0822014231804945e-12,1474.5,CCCC(=O)N[C@H](Cc1ccc(O)cc1)C(=O)NCCCNCCCCNCCCN,300,0.0010822014231804,1.5832263002826377
1108,35,2.381684504381736e-12,674.5,C=CCCCCCCCC[C@H](C(=O)OC)[C@@](O)(CCC(=O)OC)C(=O)OC,300,0.0023816845043817,1.7052239320032252
1112,35,9.794431743952073e-13,874.5,CCC(=O)OC[C@@H](NC(=O)[C@H](N)CC(=O)O)C(C)C,300,0.0009794431743952,1.5349883213541622
1135,35,2.777020798597572e-12,1674.5,NCCCCCCCCNCCCCCCCCN=C(N)N,300,0.0027770207985975,1.6279267501896248
1136,35,1.6648717597850706e-12,1799.5,c1c[nH]c(CNCCCCCCNCCSSCCNCCCCCCNCc2ccc[nH]2)c1,300,0.001664871759785,1.1598912391411005
1149,35,1.9448288316886184e-12,1699.5,CCCCCCCCCC(=O)N(O)CCCCC(=O)N(O)CCCCC(=O)N(O)CCCCCN,300,0.0019448288316886,1.3428424587399126
1157,35,6.615722330747906e-12,1699.5,CCCCNCCCNCCCCCCCCNCCCNCCCC,300,0.0066157223307479,1.422084141400238
1158,35,1.1627461452764145e-11,1449.5,CCCCCCCCCCCN1CCNCC1,300,0.0116274614527641,1.5959828931297622
1164,35,2.5921658709824984e-12,1224.5,CCCCCCCCCCCCCC(=O)NO,300,0.0025921658709824,1.489569068128501
1169,35,2.337193175813746e-12,1374.5,CC(C)(C)C(=O)OCC1(CO)C/C(=C/CCCCCCCCCCCCCCCO)C(=O)O1,300,0.0023371931758137,1.2456787877561002
1189,35,5.043660608471109e-12,899.5,CN(CCCN)CCCCCCCCN(C)CCCN,300,0.0050436606084711,1.5785022102133246
1190,35,3.1608891334720733e-12,1099.5,CN(CCCSCCC(N)C(=O)O)CC(=O)O,300,0.003160889133472,1.3945623162595497
1199,35,5.580206777882277e-12,1774.5,NCC(O)CCCCCCCCCO,300,0.0055802067778822,1.5196836487262495
1209,35,3.536998413238012e-11,1424.5,CCCC(C)(C)SSC(C)(C)CCC,300,0.0353699841323801,1.4616991200422127
1213,35,5.974426410538359e-12,1299.5,CCCCCCCCCCCCCCCC(=O)NCC(OCC)OCC,300,0.0059744264105383,1.2030867103885878
1217,35,3.837380725299532e-12,899.5,NCCCCCCCCCCC(=O)N[C@@H](CO)C(=O)N[C@@H](CCCCN)C(=O)NCCC1CCCCC1,300,0.0038373807252995,1.7767878135727881
1244,35,2.152066719428149e-12,749.5,CCCCCCCCNCCS(=O)(=O)NCc1ccccc1OC,300,0.0021520667194281,1.3244777067132878
1283,35,2.605968956269266e-12,1099.5,COCCNc1cc(OCCN(C)C)nc(OCCNC(=N)N)n1,300,0.0026059689562692,1.238529914364875
1321,35,6.7165042923529176e-12,1374.5,O=[N+]([O-])OCCN(CCO[N+](=O)[O-])CCN(CCO[N+](=O)[O-])CCO[N+](=O)[O-],300,0.0067165042923529,1.9741798489923872
1323,35,2.080459501102236e-12,1149.5,NCCCCN(CCCN)Cc1ccc(CN(CCCN)CCCCN)cc1,300,0.0020804595011022,1.3310311588793495
1324,35,1.233322715755937e-12,1174.5,NCCCNCCCCNC(=O)C(OCc1ccccc1)C(=O)NCCCCCCN=C(N)N,300,0.0012333227157559,1.5482783591448748
1334,35,1.1686863425799288e-11,1649.5,CCCCCCCCC/C=C\CC/C=C/C(O)C(N)CO,300,0.0116868634257992,1.6821577580258134
1339,35,8.554029058894985e-12,1499.5,CCCCCCCCCCCCC(=O)CCCCCOC[C@H](O)CO,300,0.0085540290588949,1.2699089998329003
1344,35,1.10422408470308e-12,1749.5,N=C(N)NCCCNCCCCNCCCNC(=N)N,300,0.001104224084703,1.6124190270507262
1351,35,4.1385111570162976e-12,1724.5,CCNCCCCNC/C=C\CNCCCCNCCCCNCC,300,0.0041385111570162,1.4955177864378246
1360,35,6.83875577303557e-10,1949.5,CCCCSCCCC,300,0.6838755773035571,1.6620191303582255
1363,35,3.1761259450860784e-12,1799.5,CC(C)(N)C(=O)N[C@H](COCc1ccccc1)c1nnnn1CCCC(=O)NCCOCCO,300,0.003176125945086,1.290332558032138
1374,35,1.634514134694779e-12,774.5,NCCCCCCCCCCNCCSSCCNCCCCCCCCCCN,300,0.0016345141346947,1.8061656240435253
1375,35,1.1852770899115077e-12,774.5,CCCCCCCCS(=O)(=O)NCCCNCCCNCCCCNCCCN,300,0.0011852770899115,1.64704127638375
1376,35,2.3932888959835663e-12,1749.5,CCCCCCCCCCCCS(=O)(=O)NCCCNCCCCNCCCN,300,0.0023932888959835,1.6664888174294752
1379,35,2.188252957612267e-12,574.5,CCCCCCCCCCCCS(=O)(=O)NCCCNCCCNCCCCNCCCN,300,0.0021882529576122,1.4001154488888505
1401,35,3.4640807189513948e-12,1549.5,CCCCCCCCCCCC(=O)OCCOCC(OCCO)C1OCC(OCCO)C1OCCO,300,0.0034640807189513,1.6086347384259627
1433,35,7.617603314371778e-12,849.5,NCCCCCCCCCCCN,300,0.0076176033143717,1.5844661394358255
1446,35,2.2269145104924416e-12,1199.5,NCCCNCCNCCNCCN,300,0.0022269145104924,1.602541832890763
1449,35,2.161205667369665e-11,1174.5,CCCCCCCCCCCCCCCCOCCCN,300,0.0216120566736966,2.0219500343544756
1450,35,2.649098272982346e-12,1224.5,COCCOCCOCCOCCNC(=O)c1nc(N)c(C(=O)NCCOCCOCCOCCOC)nc1N,300,0.0026490982729823,1.6351438690309004
1454,35,3.39419917915886e-12,1624.5,NCCCCCCCCCNCCSSCCNCCCCCCCCCN,300,0.0033941991791588,2.0720612798623255
1457,35,1.1792162877048518e-12,1424.5,CC(=O)NCCCNCCNCCNCCN,300,0.0011792162877048,1.4584352376574128
