mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_rf__max_depth,param_rf__min_samples_leaf,param_rf__min_samples_split,param_rf__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.33867368698120115,0.009581820843717935,0.0012796878814697265,5.49838113070459e-05,2,1,2,10,"{'rf__max_depth': 2, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 10}",0.11357337530357581,0.10899503475189398,0.1174623906934027,0.08634930704924881,0.01912791006080139,0.08910160357178454,0.036613777138354245,73
1.6467995643615723,0.007014764007568501,0.0027880191802978514,9.095703477405896e-05,2,1,2,50,"{'rf__max_depth': 2, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 50}",0.12813544386262254,0.06185250045195523,0.10235342992423035,0.0710317538673787,0.034177257144009654,0.07951007705003929,0.03263428137444564,83
3.308799934387207,0.023469737073479015,0.004662227630615234,5.913269115092566e-05,2,1,2,100,"{'rf__max_depth': 2, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 100}",0.13029087034627163,0.06779438696766016,0.10282104944417447,0.07566879188467723,0.03880754144738385,0.08307652801803347,0.03120000579978374,78
6.558871746063232,0.03248630373153363,0.00848078727722168,0.00010999848817753838,2,1,2,200,"{'rf__max_depth': 2, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 2, 'rf__n_estimators': 200}",0.13523673484229004,0.07146510444766829,0.10652427486553673,0.06387366762948732,0.040619430346397256,0.08354384242627592,0.033393329398322506,76
0.3332298755645752,0.003436473588761143,0.0012798309326171875,5.67994924580887e-05,2,1,5,10,"{'rf__max_depth': 2, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 10}",0.0986705296493493,0.10525427080882466,0.1174623906934027,0.08634930704924881,0.019162608950481053,0.08537982143026131,0.034602274620458305,75
1.6441773891448974,0.014446307050461345,0.0027332305908203125,2.2593730075788733e-05,2,1,5,50,"{'rf__max_depth': 2, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 50}",0.1254267808179984,0.06222759675501144,0.10244571282677506,0.07098665447275176,0.0333693541616884,0.07889121980684502,0.03203988551227657,84
3.325652313232422,0.046974682049531036,0.004769754409790039,0.00015784148340920425,2,1,5,100,"{'rf__max_depth': 2, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 100}",0.1277209160048265,0.06839093030579224,0.10313682453517581,0.07565064700768365,0.038158885963867295,0.0826116407634691,0.03060346820517425,81
6.5991740226745605,0.0707389769183698,0.00868678092956543,0.0001338830185014292,2,1,5,200,"{'rf__max_depth': 2, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 5, 'rf__n_estimators': 200}",0.13250799302716254,0.07201613432801424,0.10657601805888028,0.0639018428577468,0.04013998267787178,0.08302839418993513,0.03264730300077993,79
0.3341995716094971,0.006433530131112193,0.0012558937072753907,5.3787062353855855e-05,2,1,10,10,"{'rf__max_depth': 2, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 10}",0.0986705296493493,0.10531243133326118,0.11302430714348644,0.10702130875318427,0.018971423790444808,0.0886000001339452,0.03511339046311744,74
1.642221164703369,0.010678110736310682,0.0027149200439453127,3.0147800712427587e-05,2,1,10,50,"{'rf__max_depth': 2, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 50}",0.1254267808179984,0.06226171857193297,0.10146942597071418,0.07731345076568408,0.03201182186605067,0.07969663959847606,0.03208986738756564,82
3.295164918899536,0.014951347053146463,0.004683589935302735,0.00012958014460974393,2,1,10,100,"{'rf__max_depth': 2, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 100}",0.12721217161813547,0.0685572504143922,0.10181741462464267,0.07892880829204729,0.037360585262742,0.08277524604239192,0.030386452361915492,80
6.540621423721314,0.03480886025193635,0.008432817459106446,0.00017074062520097642,2,1,10,200,"{'rf__max_depth': 2, 'rf__min_samples_leaf': 1, 'rf__min_samples_split': 10, 'rf__n_estimators': 200}",0.13225024318392564,0.07214057763505954,0.10532156855956842,0.0656271285950667,0.040520222118467286,0.08317194801841751,0.032087275639564705,77
0.32685232162475586,0.006411402274803023,0.0012282848358154297,2.187222469554847e-06,2,2,2,10,"{'rf__max_depth': 2, 'rf__min_samples_leaf': 2, 'rf__min_samples_split': 2, 'rf__n_estimators': 10}",0.0997842363027136,0.08110206972447564,0.07936698275829479,0.046046303679056266,-0.0014269728962177375,0.060974523913664515,0.03568302952924581,98
